season,matchId,homeTeam,awayTeam,homeFT,awayFT,homeHT,awayHT,attend,Column10
11,A1A1406,Ostrava,Drnovice,2, 2 ,2,0,4493,
11,A1A1407,Sparta,Jablonec,3, 1 ,3,1,3089,
11,A1A1408,Mladá Boleslav,Brno,4, 0 ,2,0,3851,
11,A1A1501,Jablonec,Brno,2, 0 ,1,0,2840,
11,A1A1502,Drnovice,Olomouc,0, 0 ,0,0,3189,
11,A1A1503,Slovácko,Mladá Boleslav,1, 1 ,0,0,4150,
11,A1A1504,Teplice,Sparta,0, 0 ,0,0,9120,
11,A1A1505,Opava,Zlín,1, 2 ,1,1,3302,
11,A1A1506,Slavia,Ostrava,1, 0 ,1,0,3572,
11,A1A1507,Č.Budějovice,Liberec,1, 2 ,1,0,2511,
11,A1A1508,Blšany,Příbram,3, 2 ,2,1,150,
11,A1A1601,Příbram,Č. Budějovice,1, 0 ,0,0,1987,
11,A1A1602,Liberec,Slavia,1, 1 ,1,0,5295,
11,A1A1603,Zlín,Teplice,2, 0 ,1,0,1993,
11,A1A1604,Olomouc,Slovácko,1, 0 ,0,0,4146,
11,A1A1605,Ostrava,Jablonec,0, 0 ,0,0,5777,
11,A1A1606,Sparta,Drnovice,2, 0 ,1,0,2022,
11,A1A1607,Mladá Boleslav,Opava,1, 1 ,1,0,4520,
11,A1A1608,Brno,Blšany,1, 1 ,1,1,1850,
11,A1A1701,Drnovice,Jablonec,0, 1 ,0,0,2962,
11,A1A1702,Slovácko,Brno,1, 2 ,0,1,4752,
11,A1A1703,Teplice,Mladá Boleslav,1, 1 ,0,0,4083,
11,A1A1704,Opava,Sparta,0, 1 ,0,1,2545,
11,A1A1705,Slavia,Olomouc,3, 2 ,2,1,2969,
11,A1A1706,Č.Budějovice,Ostrava,0, 1 ,0,1,2830,
11,A1A1707,Blšany,Zlín,2, 0 ,0,0,1684,
11,A1A1708,Příbram,Liberec,1, 1 ,0,0,2286,
11,A1A1801,Jablonec,Slovácko,1, 1 ,0,0,820,
11,A1A1802,Drnovice,Teplice,2, 0 ,1,0,1926,
11,A1A1803,Zlín,Příbram,0, 0 ,0,0,2585,
11,A1A1804,Olomouc,Liberec,2, 2 ,0,1,4470,
11,A1A1805,Ostrava,Opava,0, 0 ,0,0,10128,
11,A1A1806,Sparta,Blšany,4, 2 ,2,2,1657,
11,A1A1807,Mladá Boleslav,Č. Budějovice,1, 0 ,0,0,4830,
11,A1A1808,Brno,Slavia,0, 1 ,0,1,3270,
11,A1A1901,Slovácko,Drnovice,2, 1 ,0,1,3725,
11,A1A1902,Teplice,Jablonec,0, 0 ,0,0,3203,
11,A1A1903,Opava,Brno,2, 0 ,0,0,3150,
11,A1A1904,Slavia,Mladá Boleslav,2, 2 ,1,1,1855,
11,A1A1905,Č.Budějovice,Sparta,1, 2 ,0,0,2940,
11,A1A1906,Blšany,Ostrava,0, 2 ,0,1,2021,
11,A1A1907,Příbram,Olomouc,0, 0 ,0,0,1320,
11,A1A1908,Liberec,Zlín,1, 1 ,0,0,4310,
11,A1A2001,Jablonec,Opava,0, 1 ,0,1,2180,
11,A1A2002,Drnovice,Slavia,2, 1 ,0,0,3156,
11,A1A2003,Slovácko,Teplice,0, 0 ,0,0,3826,
11,A1A2004,Olomouc,Zlín,1, 0 ,1,0,4647,
11,A1A2005,Ostrava,Příbram,2, 1 ,1,0,7038,
11,A1A2006,Sparta,Liberec,2, 1 ,1,1,5033,
11,A1A2007,Mladá Boleslav,Blšany,1, 1 ,1,0,4980,
11,A1A2008,Brno,Č. Budějovice,0, 0 ,0,0,3924,
11,A1A2101,Teplice,Brno,3, 1 ,1,0,4890,
11,A1A2102,Opava,Slovácko,2, 2 ,2,0,4857,
11,A1A2103,Slavia,Jablonec,1, 1 ,1,0,2195,
11,A1A2104,Č.Budějovice,Drnovice,2, 1 ,1,0,2752,
11,A1A2105,Blšany,Olomouc,2, 2 ,1,2,1778,
11,A1A2106,Příbram,Sparta,3, 1 ,1,1,5536,
11,A1A2107,Liberec,Mladá Boleslav,1, 3 ,0,1,5320,
11,A1A2108,Zlín,Ostrava,1, 1 ,1,0,4355,
11,A1A2201,Jablonec,Č. Budějovice,1, 2 ,0,1,3080,
11,A1A2202,Drnovice,Blšany,0, 0 ,0,0,1703,
11,A1A2203,Slovácko,Slavia,2, 0 ,0,0,4112,
11,A1A2204,Teplice,Opava,1, 0 ,1,0,3298,
11,A1A2205,Ostrava,Olomouc,4, 0 ,2,0,8013,
11,A1A2206,Sparta,Zlín,2, 0 ,1,0,2815,
11,A1A2207,Mladá Boleslav,Příbram,0, 0 ,0,0,4780,
11,A1A2208,Brno,Liberec,1, 2 ,1,1,2500,
11,A1A2301,Opava,Drnovice,0, 0 ,0,0,5128,
11,A1A2302,Slavia,Sparta,1, 1 ,0,1,12881,
11,A1A2303,Č.Budějovice,Slovácko,0, 2 ,0,0,3228,
11,A1A2304,Blšany,Teplice,2, 2 ,2,1,2300,
11,A1A2305,Příbram,Jablonec,3, 1 ,1,0,2862,
11,A1A2306,Liberec,Ostrava,1, 0 ,1,0,5368,
11,A1A2307,Zlín,Brno,3, 3 ,0,2,2803,
11,A1A2308,Olomouc,Mladá Boleslav,2, 0 ,0,0,4388,
11,A1A2401,Jablonec,Liberec,1, 2 ,1,1,3180,
11,A1A2402,Drnovice,Příbram,0, 1 ,0,0,1822,
11,A1A2403,Slovácko,Blšany,1, 0 ,1,0,5232,
11,A1A2404,Teplice,Č. Budějovice,5, 2 ,2,1,3986,
11,A1A2405,Opava,Slavia,1, 2 ,1,1,5831,
11,A1A2406,Sparta,Ostrava,2, 1 ,1,1,13060,
11,A1A2407,Mladá Boleslav,Zlín,1, 1 ,1,1,4734,
11,A1A2408,Brno,Olomouc,0, 1 ,0,0,2974,
11,A1A2501,Slavia,Teplice,2, 0 ,1,0,3180,
11,A1A2502,Č.Budějovice,Opava,2, 0 ,0,0,2499,
11,A1A2503,Blšany,Jablonec,0, 0 ,0,0,1935,
11,A1A2504,Příbram,Brno,1, 3 ,1,2,2820,
11,A1A2505,Liberec,Drnovice,0, 2 ,0,0,4505,
11,A1A2506,Zlín,Slovácko,1, 0 ,1,0,3088,
11,A1A2507,Olomouc,Sparta,0, 2 ,0,1,7214,
11,A1A2508,Ostrava,Mladá Boleslav,2, 0 ,1,0,8288,
11,A1A2601,Jablonec,Olomouc,0, 1 ,0,0,2060,
11,A1A2602,Drnovice,Zlín,2, 0 ,0,0,1628,
11,A1A2603,Slovácko,Liberec,1, 1 ,0,0,4327,
11,A1A2604,Teplice,Příbram,1, 0 ,1,0,3102,
11,A1A2605,Opava,Blšany,1, 2 ,0,1,2682,
11,A1A2606,Slavia,Č. Budějovice,0, 2 ,0,0,2744,
11,A1A2607,Mladá Boleslav,Sparta,2, 1 ,0,1,4960,
11,A1A2608,Brno,Ostrava,2, 0 ,2,0,2952,
11,A1A2701,Blšany,Č. Budějovice,1, 0 ,0,0,1924,
11,A1A2702,Příbram,Slavia,0, 1 ,0,0,2186,
11,A1A2703,Liberec,Opava,3, 0 ,2,0,3214,
11,A1A2704,Zlín,Jablonec,1, 2 ,0,0,2058,
11,A1A2705,Olomouc,Teplice,3, 3 ,1,1,4016,
11,A1A2706,Ostrava,Slovácko,2, 2 ,2,1,6713,
11,A1A2707,Sparta,Brno,2, 0 ,1,0,2208,
11,A1A2708,Mladá Boleslav,Drnovice,0, 0 ,0,0,3457,
11,A1A2801,Jablonec,Sparta,3, 0 ,1,0,3720,
11,A1A2802,Drnovice,Ostrava,1, 0 ,1,0,2960,
11,A1A2803,Slovácko,Příbram,1, 1 ,1,1,4628,
11,A1A2804,Teplice,Liberec,0, 1 ,0,1,5438,
11,A1A2805,Opava,Olomouc,1, 2 ,0,2,1326,
11,A1A2806,Slavia,Blšany,0, 0 ,0,0,1593,
11,A1A2807,Č.Budějovice,Zlín,0, 0 ,0,0,2549,
11,A1A2808,Brno,Mladá Boleslav,2, 0 ,1,0,2850,
11,A1A2901,Příbram,Blšany,2, 1 ,1,0,1210,
11,A1A2902,Liberec,Č. Budějovice,3, 2 ,2,0,2485,
11,A1A2903,Zlín,Opava,3, 0 ,1,0,1403,
11,A1A2904,Olomouc,Drnovice,4, 1 ,2,1,4081,
11,A1A2905,Ostrava,Slavia,0, 2 ,0,1,3961,
11,A1A2906,Sparta,Teplice,1, 2 ,1,2,5038,
11,A1A2907,Mladá Boleslav,Slovácko,0, 0 ,0,0,1724,
11,A1A2908,Brno,Jablonec,1, 2 ,1,1,1452,
11,A1A3001,Jablonec,Mladá Boleslav,2, 0 ,1,0,3030,
11,A1A3002,Drnovice,Brno,1, 3 ,0,1,2846,
11,A1A3003,Slovácko,Sparta,2, 0 ,0,0,6624,
11,A1A3004,Teplice,Ostrava,2, 0 ,2,0,3415,
11,A1A3005,Opava,Příbram,0, 2 ,0,2,1113,
11,A1A3006,Slavia,Zlín,1, 0 ,0,0,2288,
11,A1A3007,Č.Budějovice,Olomouc,1, 2 ,1,0,2506,
11,A1A3008,Blšany,Liberec,1, 1 ,0,0,1292,
12,A1A0101,Jablonec,Slovácko,2, 1 ,0,0,2820,
12,A1A0102,Olomouc,Ostrava,1, 0 ,0,0,8404,
12,A1A0103,Slavia,Vysočina Jihlava,1, 1 ,0,1,6672,
12,A1A0104,Viktoria Plzeň,Sparta,1, 2 ,0,2,7968,
12,A1A0105,Zlín,Blšany,0, 1 ,0,1,3151,
12,A1A0106,Příbram,Brno,2, 1 ,0,0,4158,
12,A1A0107,Mladá Boleslav,Liberec,2, 4 ,2,3,5038,
12,A1A0108,SIAD Most,Teplice,2, 1 ,1,1,11729,
12,A1A0201,Jablonec,Olomouc,1, 2 ,0,1,3015,
12,A1A0202,Brno,Liberec,0, 1 ,0,0,1520,
12,A1A0203,Sparta,SIAD Most,2, 1 ,2,1,7782,
12,A1A0204,Vysočina Jihlava,Příbram,2, 3 ,1,2,2800,
12,A1A0205,Slovácko,Mladá Boleslav,1, 1 ,0,1,5291,
12,A1A0206,Ostrava,Zlín,4, 1 ,1,0,7007,
12,A1A0207,Blšany,Viktoria Plzeт,0, 3 ,0,1,2283,
12,A1A0208,Teplice,Slavia,1, 0 ,1,0,10433,
12,A1A0301,Slavia,Jablonec,3, 2 ,0,2,3273,
12,A1A0302,Viktoria Plzeň,Olomouc,1, 0 ,0,0,5653,
12,A1A0303,Zlín,Slovácko,3, 1 ,1,1,4059,
12,A1A0304,Příbram,Teplice,1, 1 ,0,1,7262,
12,A1A0305,Mladá Boleslav,Blšany,4, 1 ,2,0,4593,
12,A1A0306,SIAD Most,Ostrava,4, 0 ,1,0,6724,
12,A1A0307,Liberec,Sparta,2, 0 ,0,0,7120,
12,A1A0308,Brno,Vysočina Jihlava,1, 2 ,0,2,3248,
12,A1A0401,Jablonec,Viktoria Plzeт,3, 1 ,0,0,3008,
12,A1A0402,Olomouc,Slavia,4, 3 ,1,1,5377,
12,A1A0403,Sparta,Brno,1, 1 ,0,0,5542,
12,A1A0404,Vysočina Jihlava,Liberec,0, 2 ,0,0,3859,
12,A1A0405,Slovácko,SIAD Most,2, 1 ,1,1,5294,
12,A1A0406,Ostrava,Mladá Boleslav,1, 3 ,0,2,5722,
12,A1A0407,Blšany,Příbram,1, 0 ,1,0,2185,
12,A1A0408,Teplice,Zlín,2, 1 ,2,0,5276,
12,A1A0501,Viktoria Plzeň,Slavia,1, 1 ,0,1,3456,
12,A1A0502,Zlín,Jablonec,3, 1 ,1,1,2738,
12,A1A0503,Příbram,Olomouc,3, 0 ,2,0,4552,
12,A1A0504,Mladá Boleslav,Teplice,0, 2 ,0,1,4873,
12,A1A0505,SIAD Most,Blšany,3, 1 ,2,0,6430,
12,A1A0506,Liberec,Slovácko,2, 1 ,1,0,4730,
12,A1A0507,Brno,Ostrava,1, 1 ,0,0,4525,
12,A1A0508,Sparta,Vysočina Jihlava,2, 0 ,0,0,4093,
12,A1A0601,Jablonec,Příbram,3, 1 ,1,1,3015,
12,A1A0602,Olomouc,Mladá Boleslav,2, 3 ,1,3,4483,
12,A1A0603,Slavia,Zlín,1, 0 ,1,0,2514,
12,A1A0604,Vysočina Jihlava,SIAD Most,1, 0 ,1,0,2150,
12,A1A0605,Slovácko,Sparta,2, 0 ,0,0,6812,
12,A1A0606,Ostrava,Liberec,1, 1 ,1,0,6203,
12,A1A0607,Blšany,Brno,2, 2 ,1,0,1925,
12,A1A0608,Teplice,Viktoria Plzeт,2, 1 ,0,1,3015,
12,A1A0701,Zlín,Viktoria Plzeт,0, 0 ,0,0,2610,
12,A1A0702,Příbram,Slavia,2, 2 ,0,1,6822,
12,A1A0703,Mladá Boleslav,Jablonec,2, 1 ,1,1,5000,
12,A1A0704,SIAD Most,Olomouc,0, 2 ,0,1,6127,
12,A1A0705,Liberec,Blšany,2, 0 ,0,0,5329,
12,A1A0706,Brno,Teplice,1, 2 ,1,1,3650,
12,A1A0707,Sparta,Ostrava,0, 2 ,0,2,12285,
12,A1A0708,Vysočina Jihlava,Slovácko,1, 0 ,1,0,2230,
12,A1A0801,Jablonec,Liberec,1, 0 ,1,0,3120,
12,A1A0802,Olomouc,Zlín,0, 0 ,0,0,4294,
12,A1A0803,Slavia,Mladá Boleslav,2, 1 ,0,0,2145,
12,A1A0804,Viktoria Plzeň,SIAD Most,2, 1 ,0,0,3203,
12,A1A0805,Slovácko,Brno,1, 1 ,1,1,5896,
12,A1A0806,Ostrava,Příbram,0, 1 ,0,0,5030,
12,A1A0807,Blšany,Vysočina Jihlava,2, 2 ,1,2,1735,
12,A1A0808,Teplice,Sparta,2, 1 ,2,1,15620,
12,A1A0901,Příbram,Zlín,3, 0 ,0,0,4282,
12,A1A0902,Mladá Boleslav,Viktoria Plzeт,2, 2 ,1,2,4610,
12,A1A0903,SIAD Most,Slavia,0, 3 ,0,0,6729,
12,A1A0904,Liberec,Olomouc,2, 0 ,1,0,4450,
12,A1A0905,Brno,Jablonec,1, 1 ,1,1,2460,
12,A1A0906,Sparta,Blšany,5, 2 ,2,1,6758,
12,A1A0907,Vysočina Jihlava,Teplice,0, 4 ,0,1,2975,
12,A1A0908,Slovácko,Ostrava,0, 0 ,0,0,6215,
12,A1A1001,Jablonec,SIAD Most,3, 0 ,2,0,2285,
12,A1A1002,Olomouc,Brno,3, 2 ,2,1,4333,
12,A1A1003,Slavia,Sparta,4, 1 ,1,1,14542,
12,A1A1004,Viktoria Plzeň,Příbram,2, 1 ,1,1,4057,
12,A1A1005,Zlín,Mladá Boleslav,2, 0 ,0,0,2213,
12,A1A1006,Ostrava,Vysočina Jihlava,1, 0 ,0,0,4280,
12,A1A1007,Blšany,Slovácko,1, 1 ,1,1,1505,
12,A1A1008,Teplice,Liberec,0, 0 ,0,0,4920,
12,A1A1101,Mladá Boleslav,Příbram,0, 0 ,0,0,4214,
12,A1A1102,SIAD Most,Zlín,0, 0 ,0,0,4920,
12,A1A1103,Liberec,Viktoria Plzeт,2, 0 ,1,0,5569,
12,A1A1104,Brno,Slavia,1, 0 ,1,0,2950,
12,A1A1105,Sparta,Olomouc,1, 2 ,0,1,5022,
12,A1A1106,Vysočina Jihlava,Jablonec,1, 1 ,1,1,1620,
12,A1A1107,Slovácko,Teplice,1, 1 ,0,1,5582,
12,A1A1108,Ostrava,Blšany,0, 0 ,0,0,4526,
12,A1A1201,Jablonec,Sparta,2, 1 ,1,0,3028,
12,A1A1202,Olomouc,Blšany,3, 2 ,2,1,4545,
12,A1A1203,Slavia,Slovácko,2, 0 ,1,0,2869,
12,A1A1204,Viktoria Plzeň,Vysočina Jihlava,0, 0 ,0,0,4187,
12,A1A1205,Zlín,Brno,2, 0 ,0,0,2262,
12,A1A1206,Příbram,Liberec,2, 2 ,2,1,2055,
12,A1A1207,Mladá Boleslav,SIAD Most,1, 0 ,0,0,4111,
12,A1A1208,Teplice,Ostrava,0, 2 ,0,1,5060,
12,A1A1301,SIAD Most,Příbram,1, 0 ,0,0,3496,
12,A1A1302,Liberec,Slavia,3, 3 ,3,1,5485,
12,A1A1303,Brno,Viktoria Plzeт,3, 1 ,0,1,2150,
12,A1A1304,Sparta,Mladá Boleslav,4, 2 ,1,1,3150,
12,A1A1305,Vysočina Jihlava,Zlín,0, 0 ,0,0,1350,
12,A1A1306,Slovácko,Olomouc,2, 2 ,1,1,4512,
12,A1A1307,Ostrava,Jablonec,2, 1 ,1,1,2590,
12,A1A1308,Blšany,Teplice,0, 0 ,0,0,1412,
12,A1A1401,Jablonec,Teplice,0, 0 ,0,0,2515,
12,A1A1402,Olomouc,Vysočina Jihlava,1, 2 ,0,0,3557,
12,A1A1403,Slavia,Blšany,0, 0 ,0,0,2265,
12,A1A1404,Viktoria Plzeň,Ostrava,0, 0 ,0,0,3087,
12,A1A1405,Zlín,Sparta,3, 2 ,0,1,3164,
12,A1A1406,Příbram,Slovácko,1, 1 ,0,1,1538,
12,A1A1407,Mladá Boleslav,Brno,2, 1 ,1,0,3176,
12,A1A1408,SIAD Most,Liberec,1, 2 ,0,0,2492,
12,A1A1501,Liberec,Zlín,1, 0 ,1,0,4220,
12,A1A1502,Brno,SIAD Most,1, 0 ,0,0,1880,
12,A1A1503,Sparta,Příbram,1, 1 ,0,1,3039,
12,A1A1504,Vysočina Jihlava,Mladá Boleslav,0, 0 ,0,0,1400,
12,A1A1505,Slovácko,Viktoria Plzeт,1, 0 ,0,0,3270,
12,A1A1506,Ostrava,Slavia,1, 3 ,1,1,3737,
12,A1A1507,Blšany,Jablonec,1, 0 ,0,0,735,
12,A1A1508,Teplice,Olomouc,1, 0 ,1,0,1427,
12,A1A1601,Olomouc,Jablonec,0, 2 ,0,0,3742,
12,A1A1602,Slavia,Teplice,1, 1 ,1,1,5936,
12,A1A1603,Viktoria Plzeň,Blšany,2, 0 ,0,0,2977,
12,A1A1604,Zlín,Ostrava,1, 0 ,0,0,3164,
12,A1A1605,Příbram,Vysočina Jihlava,2, 0 ,1,0,1825,
12,A1A1606,Mladá Boleslav,Slovácko,1, 0 ,1,0,3470,
12,A1A1607,SIAD Most,Sparta,0, 3 ,0,1,2612,
12,A1A1608,Liberec,Brno,0, 0 ,0,0,4503,
12,A1A1701,Jablonec,Slavia,0, 2 ,0,1,3690,
12,A1A1702,Olomouc,Viktoria Plzeт,1, 1 ,1,1,3353,
12,A1A1703,Sparta,Liberec,1, 2 ,1,1,14676,
12,A1A1704,Vysočina Jihlava,Brno,0, 0 ,0,0,580,
12,A1A1705,Slovácko,Zlín,2, 0 ,0,0,3733,
12,A1A1706,Ostrava,SIAD Most,0, 0 ,0,0,2820,
12,A1A1707,Blšany,Mladá Boleslav,1, 0 ,0,0,1280,
12,A1A1708,Teplice,Příbram,2, 1 ,0,0,2057,
12,A1A1801,Slavia,Olomouc,2, 1 ,1,0,1590,
12,A1A1802,Viktoria Plzeň,Jablonec,1, 2 ,1,2,2632,
12,A1A1803,Zlín,Teplice,0, 0 ,0,0,1653,
12,A1A1804,Příbram,Blšany,1, 1 ,1,1,1268,
12,A1A1805,Mladá Boleslav,Ostrava,2, 1 ,1,0,3723,
12,A1A1806,SIAD Most,Slovácko,3, 2 ,1,0,3462,
12,A1A1807,Liberec,Vysočina Jihlava,0, 0 ,0,0,5144,
12,A1A1808,Brno,Sparta,1, 1 ,0,1,2750,
12,A1A1901,Jablonec,Zlín,2, 0 ,0,0,2880,
12,A1A1902,Olomouc,Příbram,2, 1 ,2,1,3354,
12,A1A1903,Slavia,Viktoria Plzeт,1, 1 ,0,0,1859,
12,A1A1904,Vysočina Jihlava,Sparta,0, 1 ,0,0,2100,
12,A1A1905,Slovácko,Liberec,1, 2 ,0,1,4427,
12,A1A1906,Ostrava,Brno,1, 1 ,0,0,4142,
12,A1A1907,Blšany,SIAD Most,0, 1 ,0,0,2053,
12,A1A1908,Teplice,Mladá Boleslav,1, 1 ,1,1,3860,
12,A1A2001,Viktoria Plzeň,Teplice,3, 3 ,2,0,3147,
12,A1A2002,Zlín,Slavia,2, 2 ,0,1,2148,
12,A1A2003,Příbram,Jablonec,2, 2 ,0,0,1523,
12,A1A2004,Mladá Boleslav,Olomouc,2, 0 ,1,0,3483,
12,A1A2005,SIAD Most,Vysočina Jihlava,2, 1 ,0,1,2794,
12,A1A2006,Liberec,Ostrava,1, 0 ,0,0,5072,TV Nova
12,A1A2007,Brno,Blšany,1, 0 ,0,0,3150,
12,A1A2008,Sparta,Slovácko,1, 0 ,0,0,3215,
12,A1A2101,Jablonec,Mladá Boleslav,1, 1 ,1,0,3420,
12,A1A2102,Olomouc,SIAD Most,1, 1 ,1,1,3760,
12,A1A2103,Slavia,Příbram,1, 0 ,0,0,1707,
12,A1A2104,Viktoria Plzeň,Zlín,1, 1 ,0,0,3779,
12,A1A2105,Slovácko,Vysočina Jihlava,1, 0 ,1,0,4100,
12,A1A2106,Ostrava,Sparta,0, 2 ,0,1,7436,
12,A1A2107,Blšany,Liberec,0, 0 ,0,0,2156,
12,A1A2108,Teplice,Brno,1, 1 ,1,1,4260,
12,A1A2201,Zlín,Olomouc,1, 0 ,0,0,1983,
12,A1A2202,Příbram,Ostrava,2, 2 ,2,1,2640,
12,A1A2203,Mladá Boleslav,Slavia,4, 1 ,0,0,5000,
12,A1A2204,SIAD Most,Viktoria Plzeт,1, 0 ,1,0,4193,
12,A1A2205,Liberec,Jablonec,2, 0 ,0,0,6088,
12,A1A2206,Brno,Slovácko,0, 0 ,0,0,2350,
12,A1A2207,Sparta,Teplice,0, 0 ,0,0,7202,
12,A1A2208,Vysočina Jihlava,Blšany,0, 0 ,0,0,1720,
12,A1A2301,Jablonec,Brno,0, 2 ,0,1,3413,
12,A1A2302,Olomouc,Liberec,1, 0 ,1,0,4053,
12,A1A2303,Slavia,SIAD Most,3, 0 ,1,0,2134,
12,A1A2304,Viktoria Plzeň,Mladá Boleslav,0, 1 ,0,0,4053,
12,A1A2305,Zlín,Příbram,1, 0 ,0,0,2119,
12,A1A2306,Ostrava,Slovácko,2, 0 ,1,0,3739,
12,A1A2307,Blšany,Sparta,0, 0 ,0,0,2300,
12,A1A2308,Teplice,Vysočina Jihlava,3, 1 ,2,0,3950,
12,A1A2401,Příbram,Viktoria Plzeт,2, 0 ,1,0,2184,
12,A1A2402,Mladá Boleslav,Zlín,2, 0 ,1,0,4518,
12,A1A2403,SIAD Most,Jablonec,3, 0 ,2,0,5625,
12,A1A2404,Liberec,Teplice,1, 1 ,0,1,5160,
12,A1A2405,Brno,Olomouc,1, 1 ,0,1,3725,
12,A1A2406,Sparta,Slavia,2, 1 ,1,0,20318,
12,A1A2407,Vysočina Jihlava,Ostrava,0, 1 ,0,0,1960,
12,A1A2408,Slovácko,Blšany,2, 0 ,0,0,6231,
12,A1A2501,Jablonec,Vysočina Jihlava,0, 0 ,0,0,3021,
12,A1A2502,Olomouc,Sparta,1, 2 ,1,0,7037,
12,A1A2503,Slavia,Brno,3, 1 ,2,0,2240,
12,A1A2504,Viktoria Plzeň,Liberec,1, 1 ,1,0,4715,
12,A1A2505,Zlín,SIAD Most,1, 1 ,0,1,2071,
12,A1A2506,Příbram,Mladá Boleslav,1, 2 ,1,0,3272,
12,A1A2507,Blšany,Ostrava,1, 1 ,1,0,1955,
12,A1A2508,Teplice,Slovácko,0, 0 ,0,0,4020,
12,A1A2601,SIAD Most,Mladá Boleslav,1, 0 ,0,0,6910,
12,A1A2602,Liberec,Příbram,1, 0 ,1,0,5770,
12,A1A2603,Brno,Zlín,1, 1 ,0,0,3545,
12,A1A2604,Sparta,Jablonec,3, 0 ,2,0,4851,
12,A1A2605,Vysočina Jihlava,Viktoria Plzeт,2, 0 ,0,0,1640,
12,A1A2606,Slovácko,Slavia,0, 0 ,0,0,5123,
12,A1A2607,Ostrava,Teplice,0, 0 ,0,0,5145,
12,A1A2608,Blšany,Olomouc,0, 2 ,0,0,1676,
12,A1A2701,Jablonec,Ostrava,1, 2 ,0,0,2832,
12,A1A2702,Olomouc,Slovácko,1, 1 ,0,0,3653,
12,A1A2703,Slavia,Liberec,1, 3 ,1,0,4063,
12,A1A2704,Viktoria Plzeň,Brno,2, 1 ,0,1,3799,
12,A1A2705,Zlín,Vysočina Jihlava,1, 1 ,0,0,1753,
12,A1A2706,Příbram,SIAD Most,1, 0 ,1,0,1932,
12,A1A2707,Mladá Boleslav,Sparta,2, 0 ,2,0,8650,
12,A1A2708,Teplice,Blšany,2, 1 ,1,1,3670,
12,A1A2801,Liberec,SIAD Most,1, 1 ,1,0,6583,
12,A1A2802,Brno,Mladá Boleslav,4, 2 ,2,0,1890,
12,A1A2803,Sparta,Zlín,1, 0 ,1,0,5122,
12,A1A2804,Vysočina Jihlava,Olomouc,3, 0 ,1,0,1652,
12,A1A2805,Slovácko,Příbram,2, 0 ,2,0,4055,
12,A1A2806,Ostrava,Viktoria Plzeт,6, 0 ,2,0,3013,
12,A1A2807,Blšany,Slavia,1, 3 ,0,0,2300,
12,A1A2808,Teplice,Jablonec,1, 1 ,1,1,4300,
12,A1A2901,Jablonec,Blšany,2, 0 ,0,0,2150,
12,A1A2902,Olomouc,Teplice,0, 0 ,0,0,3662,
12,A1A2903,Slavia,Ostrava,4, 0 ,2,0,3727,
12,A1A2904,Viktoria Plzeň,Slovácko,0, 2 ,0,1,5053,
12,A1A2905,Zlín,Liberec,1, 1 ,1,0,1420,
12,A1A2906,Příbram,Sparta,2, 2 ,1,1,6752,
12,A1A2907,Mladá Boleslav,Vysočina Jihlava,4, 0 ,1,0,4856,
12,A1A2908,SIAD Most,Brno,3, 3 ,3,3,6792,
12,A1A3001,Liberec,Mladá Boleslav,2, 3 ,0,1,8500,
12,A1A3002,Brno,Příbram,1, 0 ,0,0,1950,
12,A1A3003,Sparta,Viktoria Plzeт,1, 3 ,0,2,5112,
12,A1A3004,Vysočina Jihlava,Slavia,0, 3 ,0,0,2500,
12,A1A3005,Slovácko,Jablonec,1, 0 ,1,0,4156,
12,A1A3006,Ostrava,Olomouc,4, 1 ,3,0,3438,
12,A1A3007,Blšany,Zlín,3, 2 ,1,2,626,
12,A1A3008,Teplice,SIAD Most,4, 3 ,3,1,5112,
